precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA AUR-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ROMÂNIA MARE-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",173,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:53:14",1260,1260,0,576,491,0,85,1300,724,556,20,49,30,0,16,40,6,126,3,73,3,3,16,4,141,43,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",16,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:05",1016,1016,0,427,397,0,30,1300,873,420,7,38,14,2,10,23,4,114,1,67,6,2,14,5,91,26,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA” TIMIȘOARA",15,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:46",1019,1019,0,437,414,0,23,1100,663,428,9,35,21,2,14,15,4,117,4,69,2,6,12,4,99,18,6
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA”TIMIȘOARA",17,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:16:38",1601,1601,0,665,650,0,15,1700,1035,653,12,46,20,5,14,25,0,187,4,131,3,3,23,7,148,30,7
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ OTELEC",502,OTELEC,159525,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:47:50",652,652,0,320,291,0,29,700,380,300,20,2,12,0,149,7,4,73,0,26,6,0,0,0,16,2,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ PETROASA MARE",613,"VICTOR VLAD DELAMARINA",159259,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:31:17",868,868,0,378,371,0,7,900,522,353,25,6,42,0,3,4,8,127,2,90,1,1,4,9,48,7,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ PIŞCHIA",519,PIŞCHIA,158181,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:56:59",1140,1140,0,766,713,0,53,1200,434,759,7,12,31,3,8,17,0,487,0,113,3,4,13,32,33,0,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RĂCHITA",386,DUMBRAVA,156767,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:49:25",908,908,0,576,563,0,13,1004,428,534,42,7,52,2,17,7,11,271,1,115,3,2,7,9,25,1,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ RACOVIŢA",523,RACOVIŢA,158243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:36",640,640,0,541,482,0,59,700,159,505,36,7,27,0,9,6,1,309,1,75,3,1,3,3,54,3,3
37,TIMIŞ,"ŞCOALA GIMNAZIALA REMETEA MARE",529,"REMETEA MARE",158396,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:42:51",1640,1640,0,1041,989,0,52,1700,659,1001,40,41,61,1,26,25,14,318,6,200,22,11,31,27,183,23,12
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:42:25",832,832,0,687,586,0,101,900,213,659,28,16,35,8,9,16,5,378,2,100,3,1,15,14,38,8,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ SÂNANDREI",552,SÂNANDREI,158653,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:51:43",1434,1434,0,632,626,0,6,1500,868,607,25,33,24,2,15,15,5,218,2,145,3,2,13,8,101,18,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNANDREI",553,SÂNANDREI,158653,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:32:19",1332,1332,0,721,704,0,17,1400,679,689,32,34,42,2,21,31,10,190,3,181,3,2,21,13,122,12,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",570,ŞANDRA,159464,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:53:34",941,941,0,569,540,0,29,1000,431,530,39,6,37,2,0,16,3,215,2,127,3,4,11,31,49,21,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ ȘANDRA",569,ŞANDRA,159464,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:04:14",1136,1136,0,631,604,0,27,1200,569,604,27,11,29,1,7,16,5,248,2,149,6,4,16,29,54,21,6
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN",557,"SÂNMIHAIU ROMÂN",158699,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:03:10",1882,1882,0,1093,1060,0,33,1900,807,1057,36,41,44,4,30,39,5,461,2,162,12,3,27,4,175,32,16
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",541,SATCHINEZ,158528,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:52:29",1468,1468,0,803,797,0,6,1498,695,764,39,9,74,1,6,12,5,326,2,149,1,5,5,14,145,9,1
37,TIMIŞ,"SCOALA GIMNAZIALA SATCHINEZ",540,SATCHINEZ,158528,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:22:59",1133,1133,0,636,612,0,24,1200,564,602,34,3,69,1,14,19,10,262,2,106,2,3,9,11,87,1,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",576,"TEREMIA MARE",158859,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:15",1119,1119,0,513,499,0,14,1200,687,476,37,11,44,4,36,8,8,213,4,78,3,4,8,10,30,11,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",577,"TEREMIA MARE",158859,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:15:50",1167,1167,0,549,545,0,4,1200,651,474,75,8,36,7,11,19,16,228,0,92,4,0,14,3,23,10,3
37,TIMIŞ,"ŞCOALA GIMNAZIALA THEODOR BUCURESCU NR.1, SÂNNICOLAU MARE, PARTER",297,"ORAŞ SÂNNICOLAU MARE",155528,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:41:28",1755,1755,0,880,774,0,106,2000,1120,845,35,14,5,2,40,32,37,317,6,127,5,4,24,102,111,13,6
37,TIMIŞ,"ŞCOALA GIMNAZIALA ULIUC",536,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:23:05",619,619,0,358,337,0,21,700,342,330,28,5,13,0,13,5,8,172,0,71,3,0,5,2,26,5,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ UTVIN",560,"SÂNMIHAIU ROMÂN",158699,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:09:41",1610,1610,0,925,906,0,19,1700,775,905,20,27,48,5,24,46,13,322,1,236,2,6,39,3,97,17,19
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ VARIAŞ",605,VARIAŞ,159213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:06:55",1811,1811,0,1011,974,0,37,1900,889,950,61,8,39,4,25,18,8,537,6,200,4,2,17,8,44,25,5
37,TIMIŞ,"ȘCOALĂ - MUZEU",568,ŞAG,158779,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:39:59",1485,1485,0,1063,1002,0,61,1519,456,1044,19,107,48,3,33,42,4,423,6,149,8,4,36,10,129,34,8
37,TIMIŞ,"SCOALA PRIMARA",374,DAROVA,156623,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:36",666,666,0,496,481,0,15,800,304,450,46,71,22,0,9,4,3,224,1,60,1,1,1,1,49,2,1
37,TIMIŞ,"ȘCOALA PRIMARĂ BĂRĂTEAZ",542,SATCHINEZ,158528,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:24:03",593,593,0,320,318,0,2,600,280,302,18,7,10,1,5,9,3,113,2,93,2,1,8,5,37,1,5
37,TIMIŞ,"ŞCOALA PRIMARĂ BĂTEȘTI,",259,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:21:48",446,446,0,279,272,0,7,500,221,268,11,3,19,0,3,4,3,125,2,94,1,0,1,4,6,2,1
37,TIMIŞ,"ŞCOALA PRIMARA BERINI",532,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:51:03",424,424,0,267,234,0,33,500,233,229,38,6,15,1,8,4,5,137,0,28,1,2,1,3,17,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ BOBDA",352,CENEI,156277,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:14:03",738,738,0,454,415,0,39,1000,546,439,15,12,40,1,4,0,7,256,1,63,2,2,9,5,31,3,3
37,TIMIŞ,"ŞCOALA PRIMARA BRESTEA",377,DENTA,156669,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:57",385,385,0,242,228,0,14,500,258,219,23,4,1,1,10,3,0,148,1,34,0,2,3,0,9,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ BUCOVĂȚ",385,DUMBRAVA,156767,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:16:29",392,392,0,308,294,0,14,500,192,295,13,2,28,1,12,2,3,168,1,53,1,1,1,1,9,11,1
37,TIMIŞ,"ȘCOALA PRIMARĂ BUNEA MARE",263,"ORAŞ FĂGET",156801,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:51",158,158,0,100,93,0,7,200,100,89,11,0,11,0,3,2,2,26,0,41,0,0,0,2,1,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ BUTIN",271,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:14",301,301,0,186,173,0,13,400,214,173,13,1,15,3,5,1,4,81,0,45,2,0,7,1,7,1,0
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂLACEA",499,ORŢIŞOARA,158010,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:23",631,631,0,412,370,0,42,700,288,382,30,9,29,2,12,7,1,195,0,67,1,1,10,17,18,11,2
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂPĂT",524,RACOVIŢA,158243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:52",192,192,0,160,133,0,27,200,40,149,11,8,10,0,7,2,1,77,0,19,1,1,5,1,17,0,0
37,TIMIŞ,"ȘCOALA PRIMARĂ CEBZA",247,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:03",643,643,0,347,324,0,23,700,353,323,24,2,23,1,5,10,7,200,0,36,2,0,6,2,22,6,1
37,TIMIŞ,"ŞCOALA PRIMARĂ CERNETEAZ",419,GIARMATA,157246,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:58:44",1254,1254,0,547,534,0,13,1400,853,509,38,21,34,6,8,11,10,216,4,78,9,5,20,10,62,9,6
37,TIMIŞ,"ȘCOALA PRIMARĂ CLADOVA ȘI GRĂDINIȚA CU PROGRAM NORMAL CLADOVA",324,BETHAUSEN,155840,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:09:35",371,371,0,267,254,0,13,400,133,233,34,4,27,1,2,2,4,51,7,46,3,2,2,54,16,11,1
37,TIMIŞ,"ŞCOALA PRIMARA CLOPODIA",445,"JAMU MARE",157362,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:51:24",549,549,0,310,298,0,12,600,290,292,18,7,28,4,3,3,2,177,0,38,4,5,1,3,14,2,1
37,TIMIŞ,"ŞCOALA PRIMARĂ , COLONIA MICĂ",264,"ORAŞ FĂGET",156801,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:43:27",350,350,0,204,197,0,7,400,196,197,7,7,23,1,4,2,9,67,1,71,1,0,3,0,7,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ COMLOŞU MIC",359,"COMLOŞU MARE",156437,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:44:14",883,883,0,399,394,0,5,900,501,364,35,2,40,1,7,1,3,215,0,69,5,0,5,3,7,4,2
37,TIMIŞ,"ŞCOALA PRIMARĂ CORNEŞTI",500,ORŢIŞOARA,158010,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:31:51",576,576,0,371,351,0,20,602,231,360,11,14,22,2,7,22,8,125,1,52,2,0,4,30,51,12,8
37,TIMIŞ,"ŞCOALA PRIMARĂ COVACI",555,SÂNANDREI,158653,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 19:43:23",868,868,0,478,458,0,20,900,422,464,14,18,30,2,15,11,3,152,4,140,6,1,12,1,57,10,2
37,TIMIŞ,"ŞCOALA PRIMARA CRIVINA",489,NĂDRAG,157898,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:27:18",233,233,0,171,157,0,14,300,129,164,7,0,11,0,16,0,0,110,0,16,0,0,1,0,6,3,1
37,TIMIŞ,"ŞCOALA PRIMARĂ CUTINA",326,BETHAUSEN,155840,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:44:24",240,240,0,177,165,0,12,301,124,164,13,1,26,0,2,7,3,38,1,31,3,0,4,28,19,1,0
37,TIMIŞ,"ŞCOALA PRIMARA DOLAŢ",459,LIVEZILE,159491,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:06:58",438,438,0,140,126,0,14,600,460,131,9,1,13,1,3,3,1,76,0,29,0,1,0,0,1,1,1
37,TIMIŞ,"ŞCOALA PRIMARĂ DRĂGOIEȘTI",525,RACOVIŢA,158243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:25:46",338,338,0,244,208,0,36,400,156,218,26,1,22,0,1,2,0,119,1,41,3,0,2,1,19,2,4
37,TIMIŞ,"ŞCOALA PRIMARĂ DRAGŞINA",355,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:37:01",555,555,0,311,278,0,33,700,389,308,3,13,15,1,15,6,1,179,2,54,2,0,4,0,13,0,3
37,TIMIŞ,"ŞCOALA PRIMARĂ FĂDIMAC",300,BALINŢ,155546,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:16:06",178,178,0,130,116,0,14,301,171,121,9,1,15,0,7,0,2,41,1,23,0,0,0,0,27,4,0
37,TIMIŞ,"ȘCOALA PRIMARĂ FĂRĂŞEŞTI",517,PIETROASA,158136,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:50",185,185,0,143,136,0,7,200,57,131,12,0,0,0,1,5,0,93,0,27,1,0,0,1,2,0,1
37,TIMIŞ,"ŞCOALA PRIMARA FERENDIA",446,"JAMU MARE",157362,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:50",303,303,0,172,155,0,17,400,228,162,10,0,9,1,2,4,3,108,0,20,0,1,3,0,10,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ FICĂTAR",526,RACOVIŢA,158243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:55:02",311,311,0,223,194,0,29,400,177,213,10,4,19,0,2,4,1,119,0,42,3,0,0,3,14,1,1
37,TIMIŞ,"ŞCOALA PRIMARĂ FOLEA",616,VOITEG,159339,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:39",378,378,0,245,222,0,23,400,155,227,18,6,13,1,2,4,2,140,0,44,1,1,0,3,5,2,3
37,TIMIŞ,"ȘCOALA PRIMARĂ HERNEACOVA",287,"ORAŞ RECAŞ",158314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:14:06",379,379,0,260,235,0,25,600,340,249,11,3,19,1,4,1,0,127,0,38,1,1,2,20,29,1,2
37,TIMIŞ,"ŞCOALA PRIMARĂ HEZERIȘ",363,COŞTEIU,156473,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:01:56",226,226,0,166,148,0,18,400,234,156,10,2,7,1,0,3,1,115,0,12,1,0,5,3,5,1,0
37,TIMIŞ,"ŞCOALA PRIMARA IANOVA",530,"REMETEA MARE",158396,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:05:40",943,943,0,668,638,0,30,1000,332,638,30,14,57,2,11,16,8,288,0,115,10,2,12,15,60,23,5
37,TIMIŞ,"SCOALA PRIMARĂ IOSIFALĂU",590,"TOPOLOVĂŢU MARE",158966,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:49:45",439,439,0,272,257,0,15,500,228,260,12,2,22,2,4,5,6,46,2,130,1,0,4,2,25,5,4
37,TIMIŞ,"ŞCOALA PRIMARĂ JABĂR",338,BOLDUR,156106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:21",337,337,0,269,243,0,26,500,231,254,15,6,10,1,4,10,3,128,1,37,0,0,3,4,42,4,1
37,TIMIŞ,"ŞCOALA PRIMARĂ LEUCUŞEŞTI",327,BETHAUSEN,155840,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:25:30",371,371,0,295,249,0,46,400,105,265,30,9,27,0,2,6,2,93,3,76,2,1,6,4,29,1,4
37,TIMIŞ,"ŞCOALA PRIMARĂ LUNGA",360,"COMLOŞU MARE",156437,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:00",459,459,0,206,199,0,7,700,494,190,16,2,13,2,2,4,2,115,0,36,1,1,2,1,6,3,0
37,TIMIŞ,"ȘCOALA PRIMARĂ MACEDONIA",248,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:20",392,392,0,243,234,0,9,433,190,229,14,3,15,0,2,12,6,151,0,20,2,1,2,3,7,4,1
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",482,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:22:56",1716,1716,0,960,924,0,36,1900,940,917,43,64,46,9,14,37,10,345,7,212,0,13,11,7,102,32,8
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",483,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:18:44",1607,1607,0,1030,997,0,33,1700,670,1021,9,127,51,10,22,65,13,253,5,153,2,6,22,10,238,38,6
37,TIMIŞ,"ȘCOALA PRIMARĂ MOȘNIȚA VECHE",484,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:37:18",1858,1858,0,1202,1161,0,41,2000,801,1186,13,200,13,11,30,61,8,323,6,94,7,8,20,7,355,29,14
37,TIMIŞ,"ȘCOALA PRIMARĂ NERĂU",578,"TEREMIA MARE",158859,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:41",923,923,0,439,435,0,4,1000,561,382,57,1,22,0,10,10,6,219,2,72,3,2,4,6,16,4,5
37,TIMIŞ,"ŞCOALA PRIMARĂ OBAD",249,"ORAŞ CIACOVA",156357,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:03:17",535,535,0,364,350,0,14,600,236,338,26,10,37,2,2,6,4,182,2,68,0,1,1,1,18,4,0
37,TIMIŞ,"ŞCOALA PRIMARĂ OHABA-FORGACI",339,BOLDUR,156106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:55",646,646,0,514,469,0,45,700,186,498,16,4,37,0,5,5,3,303,1,59,2,0,6,2,67,3,1
37,TIMIŞ,"ȘCOALA PRIMARĂ ORȚIȘOARA",497,ORŢIŞOARA,158010,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:31:07",1160,1160,0,643,630,0,13,1200,557,610,33,13,42,3,8,24,4,223,6,137,2,4,14,57,54,16,3
37,TIMIŞ,"ŞCOALA PRIMARA OTVESTI",534,"SACOŞU TURCESC",158449,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:41",299,299,0,190,166,0,24,400,210,182,8,1,9,1,70,6,0,45,0,34,2,0,1,0,9,1,3
37,TIMIŞ,"ŞCOALA PRIMARĂ PETROMAN",250,"ORAŞ CIACOVA",156357,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:28:59",605,605,0,380,350,0,30,700,320,352,28,4,16,2,6,7,3,218,3,54,1,2,4,2,25,2,3
37,TIMIŞ,"ȘCOALA PRIMARĂ PETROVASELO",289,"ORAŞ RECAŞ",158314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:23:08",211,211,0,136,114,0,22,300,164,130,6,0,9,2,1,3,2,61,1,23,1,1,3,14,7,0,2
37,TIMIŞ,"ȘCOALA PRIMARĂ POIENI",518,PIETROASA,158136,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:21:32",222,222,0,172,167,0,5,300,128,162,10,0,5,0,0,1,0,128,0,22,0,0,0,1,5,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNGEORGE",334,BIRDA,159366,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:52:53",465,465,0,247,232,0,15,500,253,227,20,1,8,0,0,0,0,167,2,30,5,1,0,1,12,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMARTINU SÂRBESC",509,"PECIU NOU",158065,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:41",817,817,0,430,409,0,21,900,470,398,32,7,27,3,5,6,10,214,0,76,4,4,3,1,31,6,1
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMIHAIU GERMAN",558,"SÂNMIHAIU ROMÂN",158699,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:39:30",899,899,0,413,397,0,16,900,487,397,16,12,37,2,3,4,2,169,2,88,1,0,8,4,53,11,1
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂRBOVA",528,RACOVIŢA,158243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:47",256,256,0,185,158,0,27,300,115,174,11,0,12,1,1,4,2,98,0,31,1,0,3,9,5,7,0
37,TIMIŞ,"SCOALA PRIMARA SCULIA",270,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:57:23",1697,1697,0,792,772,0,20,1700,908,735,57,12,23,4,38,29,1,401,4,159,3,1,14,5,25,11,5
37,TIMIŞ,"ŞCOALA PRIMARĂ ŞEMLACUL MIC",274,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:32:15",137,137,0,82,71,0,11,200,118,75,7,1,4,0,1,3,1,54,0,8,0,0,0,1,1,1,0
37,TIMIŞ,"SCOALA PRIMARA SEMLACU MARE",273,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:13",249,249,0,126,99,0,27,300,174,117,9,1,7,1,4,5,1,61,1,23,0,1,1,3,3,4,1
37,TIMIŞ,"ŞCOALA PRIMARĂ SILAGIU",243,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:47:35",630,630,0,351,338,0,13,1000,649,332,19,3,18,0,3,11,4,187,1,40,2,1,10,25,23,2,2
37,TIMIŞ,"ŞCOALA PRIMARĂ SINERSIG",340,BOLDUR,156106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:02",504,504,0,292,278,0,14,800,508,273,19,7,23,1,3,4,6,149,0,30,1,2,6,2,32,2,5
37,TIMIŞ,"ŞCOALA PRIMARA STAMORA GERMANĂ",476,MORAVIŢA,157781,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:31:31",862,862,0,427,406,0,21,900,473,396,31,2,41,0,3,7,7,235,0,57,3,0,3,3,25,8,2
37,TIMIŞ,"ȘCOALA PRIMARĂ STANCIOVA",290,"ORAŞ RECAŞ",158314,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:20:58",309,309,0,215,194,0,21,400,185,194,21,1,16,0,1,0,0,100,2,28,0,1,0,31,10,4,0
37,TIMIŞ,"ŞCOALA PRIMARĂ TÂRGOVIŞTE",301,BALINŢ,155546,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:37:05",252,252,0,184,175,0,9,298,114,163,21,3,13,1,1,11,6,87,1,21,3,0,1,2,11,1,1
37,TIMIŞ,"ŞCOALA PRIMARA TEREMIA MICĂ",579,"TEREMIA MARE",158859,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:42:49",568,568,0,275,274,0,1,600,325,253,22,3,24,1,4,6,8,131,0,58,0,1,1,4,9,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ UIHEI",571,ŞANDRA,159464,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:53",482,482,0,263,251,0,12,500,237,247,16,3,22,2,0,1,8,112,3,63,1,1,5,2,15,6,3
37,TIMIŞ,"ŞCOALA PRIMARĂ URSENI",485,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:54:01",1187,1187,0,672,655,0,17,1400,728,649,23,74,19,8,19,37,9,197,2,89,4,3,22,7,127,29,3
37,TIMIŞ,"ȘCOALA PRIMARĂ URSENI",486,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:56",1106,1106,0,644,613,0,31,1200,556,617,27,41,29,4,34,23,11,188,6,129,6,2,22,3,92,14,13
37,TIMIŞ,"ŞCOALA PRIMARĂ VISAG",614,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:27:14",269,269,0,126,119,0,7,300,174,109,17,2,7,2,1,1,1,69,1,9,1,0,2,3,7,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ VUCOVA",356,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:48:10",334,334,0,182,161,0,21,500,318,179,3,4,7,0,0,2,1,94,0,41,2,1,5,0,17,2,3
37,TIMIŞ,"SC TRANSPORT MIXT FĂGEȚEANA SA",257,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:16:30",291,291,0,213,177,0,36,400,187,201,12,5,15,2,10,2,1,107,1,39,0,0,1,2,14,2,0
