precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA AUR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi"
35,SUCEAVA,"ŞCOALA PRIMARĂ SÂNDENI",143,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:20:32",716,716,0,362,356,0,6,786,424,340,22,1,0,4,9,1,1,3,1,0,9,9,26,210,61,3,2
35,SUCEAVA,"SCOALA PRIMARA SASCA MICA",268,"CORNU LUNCII",147786,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:38:29",604,604,0,289,271,0,18,700,411,265,24,2,0,5,6,0,3,5,0,4,5,1,29,160,38,4,3
35,SUCEAVA,"ȘCOALA PRIMARĂ SILIȘTEA NOUĂ",149,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:14:40",607,607,0,335,323,0,12,665,330,308,27,2,3,6,3,1,2,4,0,1,5,13,20,193,45,1,9
35,SUCEAVA,"ŞCOALA PRIMARĂ SLOBOZIA",558,ZVORIŞTEA,151344,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:35:07",466,466,0,193,182,0,11,500,307,184,9,1,3,2,4,1,0,5,0,0,3,5,8,124,28,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ SLOBOZIA SUCEVEI",345,GRĂNICEŞTI,148970,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:06:21",575,575,0,209,198,0,11,598,389,194,15,0,1,0,17,0,0,0,1,2,4,6,13,69,73,3,5
35,SUCEAVA,"ŞCOALA PRIMARĂ SPĂRTURI",526,"VATRA MOLDOVIŢEI",150980,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:27",709,709,0,460,454,0,6,800,340,417,43,2,2,0,4,3,2,21,2,1,6,3,21,245,99,3,3
35,SUCEAVA,"ŞCOALA PRIMARĂ STÂNCA",559,ZVORIŞTEA,151344,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:54",498,498,0,217,208,0,9,600,383,194,23,1,0,0,5,1,0,4,0,0,2,3,4,137,29,5,3
35,SUCEAVA,"ȘCOALA PRIMARĂ TĂUTEȘTI",553,ZAMOSTEA,151246,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:31:47",153,153,0,118,115,0,3,203,85,111,7,1,0,0,2,2,0,1,0,0,5,4,3,80,11,0,2
35,SUCEAVA,"ŞCOALA PRIMARĂ TIŞĂUŢI",372,IPOTEŞTI,146281,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:22",1329,1329,0,796,785,0,11,1450,654,769,27,4,3,32,74,2,11,3,4,2,34,29,46,270,236,4,15
35,SUCEAVA,"SCOALA PRIMARA UIDESTI",319,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:07:59",134,134,0,89,80,0,9,200,111,88,1,0,0,0,2,1,0,3,0,0,0,0,4,68,9,0,1
35,SUCEAVA,"ŞCOALA PRIMARĂ VADU NEGRILESEI",475,STULPICANI,150356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:28:30",469,469,0,330,321,0,9,520,190,300,30,0,2,1,2,2,2,1,0,1,6,0,18,233,27,2,3
35,SUCEAVA,"ŞCOALA PRIMARĂ VALEA BOUREI",282,DOLHEŞTI,148097,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:45:39",622,622,0,342,326,0,16,700,358,315,27,1,2,6,6,0,3,2,1,1,1,8,33,215,28,5,3
35,SUCEAVA,"ŞCOALA PRIMARĂ VALEA POIENII",150,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:52",401,401,0,222,215,0,7,439,217,198,24,2,0,0,4,0,1,3,0,1,2,4,19,123,39,0,0
35,SUCEAVA,"SCOALA PRIMARĂ VASILE ŢIGĂNESCU",352,"HORODNIC DE JOS",149101,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:34:01",626,626,0,343,335,0,8,700,357,310,33,1,3,9,11,0,0,0,1,0,4,13,14,191,55,5,3
35,SUCEAVA,"SCOALA ROSIORI",316,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:33:13",287,287,0,169,151,0,18,300,131,166,3,1,0,1,7,1,1,1,0,1,3,2,6,106,30,3,3
35,SUCEAVA,"ŞCOALA RUNCU",250,CACICA,147526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:13",170,170,0,93,85,0,8,200,107,85,8,0,0,1,0,0,0,0,0,0,0,0,7,72,4,0,1
35,SUCEAVA,"SCOALA SALAGENI",300,DUMBRĂVENI,148426,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:14",504,504,0,229,222,0,7,600,371,214,15,1,0,4,4,1,16,4,1,0,1,3,15,113,45,3,3
35,SUCEAVA,"SCOALA SASCA MARE",267,"CORNU LUNCII",147786,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:53:43",560,560,0,305,294,0,11,600,295,281,24,2,2,2,10,1,0,2,0,0,4,3,32,174,41,5,3
35,SUCEAVA,"SCOALA SASCA NOUA",269,"CORNU LUNCII",147786,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:10:12",180,180,0,121,109,0,12,200,79,113,8,1,0,0,2,1,1,0,2,1,1,0,13,75,13,3,0
35,SUCEAVA,"SCOALA SINCA",270,"CORNU LUNCII",147786,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:15:12",137,137,0,78,74,0,4,200,122,75,3,0,0,0,2,1,0,1,0,0,0,2,3,52,13,1,0
35,SUCEAVA,"ȘCOALA SLĂTIOARA",451,RÂŞCA,150114,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:12",670,670,0,400,385,0,15,700,300,344,56,1,2,2,17,4,6,3,1,1,5,4,31,184,75,5,3
35,SUCEAVA,"ŞCOALA SOLONEŢU NOU",251,CACICA,147526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:04:27",689,689,0,324,320,0,4,800,476,291,33,0,2,0,5,0,0,1,1,3,12,10,19,172,45,3,18
35,SUCEAVA,"SCOALA TOLESTI",318,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:46",307,307,0,200,187,0,13,330,130,181,19,0,1,0,3,2,1,1,0,0,2,5,3,146,11,4,2
35,SUCEAVA,"SCOALA TOLOACA",298,DUMBRĂVENI,148426,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:30:21",1984,1984,0,932,918,0,14,2100,1168,904,28,1,2,8,12,2,12,1,0,0,21,18,57,562,189,11,8
35,SUCEAVA,"SCOALA UNCESTI",246,BUNEŞTI,147465,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:36",544,544,0,322,316,0,6,600,278,293,29,1,2,1,4,1,3,2,0,0,1,11,20,199,43,2,3
35,SUCEAVA,"ŞCOALA VÂRFU DEALULUI",426,"PÂRTEŞTII DE JOS",149780,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:39:02",144,144,0,102,89,0,13,200,98,95,7,0,1,1,4,1,5,0,0,0,4,5,3,45,24,0,2
35,SUCEAVA,"SCOALA VIISOARA, CATUN VIISOARA",314,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:45:36",162,162,0,102,94,0,8,200,98,95,7,0,0,0,3,0,1,0,0,1,1,0,7,64,12,4,2
35,SUCEAVA,"ŞCOLA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL MOLID",519,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:49:48",523,523,0,305,298,0,7,600,295,292,13,2,2,2,20,1,0,3,1,1,9,11,25,142,65,6,2
35,SUCEAVA,"SEDIU ASOCIAŢIE ”OBŞTEA GURA NEGRII” DORNA ARINI",284,DORNA-ARINI,148131,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:47",575,575,0,359,356,0,3,720,361,348,11,3,2,6,13,1,2,1,0,1,9,4,18,218,55,5,10
35,SUCEAVA,"SEDIUL FOSTEI PRIMARII MANOLEA",313,FORĂŞTI,148514,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:35:50",381,381,0,216,204,0,12,400,184,206,10,0,1,3,12,3,0,0,0,1,7,5,9,134,28,0,3
35,SUCEAVA,"SEDIUL NOU AL PRIMARIEI COMUNEI BRODINA",240,BRODINA,147241,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:50:33",1329,1329,0,816,810,0,6,1400,584,768,48,8,2,2,14,2,4,13,0,1,26,12,92,326,246,13,7
35,SUCEAVA,"SEDIUL PRIMARIEI BAIA",210,BAIA,146904,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:10:41",1712,1712,0,707,696,0,11,1900,1193,661,46,1,5,11,12,1,4,4,0,4,8,10,54,425,97,9,16
35,SUCEAVA,"SEDIUL PRIMĂRIEI COMUNEI BĂLCĂUŢI",215,BĂLCĂUŢI,146995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:55",1229,1229,0,572,538,0,34,1300,728,498,74,1,3,11,7,1,3,0,0,0,15,11,35,303,92,10,6
35,SUCEAVA,"SEDIUL PRIMARIEI FORASTI",310,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:12",478,478,0,275,249,0,26,500,225,257,18,2,2,6,10,2,1,1,2,1,0,4,12,161,45,3,5
35,SUCEAVA,"SPITAL MEDICO SOCIAL CARMEN SYLVA",132,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:21",420,420,0,227,220,0,7,500,273,213,14,8,1,3,5,1,7,2,1,0,7,4,8,117,39,2,8
35,SUCEAVA,"UNIVERSITATEA ”ŞTEFAN CEL MARE”",15,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:59",761,761,0,447,347,0,100,1000,553,425,22,1,4,23,40,5,6,5,3,2,22,49,17,172,64,2,10
