precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",123,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:25:15",1170,1170,0,497,475,0,22,1300,803,460,37,5,70,154,58,25,23,25,3,1,4,9,9,31,7,27,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",121,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:57:11",1046,1046,0,469,457,0,12,1100,631,452,17,3,85,151,60,2,22,19,5,2,6,11,29,16,12,19,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",122,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:37:21",1350,1350,0,518,509,0,9,1500,982,488,30,11,88,169,55,26,19,21,5,2,7,8,3,24,10,28,12
31,PRAHOVA,"SCOALA GIMNAZIALA PROVITA DE JOS",523,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:43",859,859,0,499,476,0,23,901,402,471,28,11,101,249,24,29,7,10,3,7,5,1,0,14,1,5,4
31,PRAHOVA,"SCOALA GIMNAZIALA PUCHENII MOSNENI",532,"PUCHENII MARI",134942,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:55:33",1176,1176,0,659,647,0,12,1300,641,614,45,14,102,301,71,48,12,3,4,5,6,6,6,13,10,11,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”RADU STANIAN”",67,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:11:18",987,987,0,442,426,0,16,1100,658,425,17,3,76,143,61,19,15,14,8,6,5,10,7,11,6,36,5
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”RADU TUDORAN” BLEJOI, SAT BLEJOI, NR. 510",333,BLEJOI,130678,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:17:25",1646,1646,0,967,941,0,26,1800,833,915,52,10,165,410,84,45,39,23,13,8,3,16,6,42,7,34,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”RAREŞ VODĂ”",50,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:49:26",937,937,0,458,442,0,16,1000,539,443,15,6,71,132,79,22,19,21,7,6,2,5,5,12,5,43,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”REGINA ELISABETA”",223,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:08:25",1240,1240,0,804,753,0,51,1400,596,754,50,8,105,330,110,67,11,21,6,8,9,8,2,13,11,34,11
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ROMÂNEŞTI",320,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:03",1562,1562,0,713,697,0,16,1700,987,654,59,10,157,307,34,50,14,13,8,11,4,7,4,9,9,14,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SAT BUŞTENARI",590,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:27:42",462,462,0,220,213,0,7,500,280,210,10,1,28,117,33,7,1,2,1,4,0,0,1,4,2,6,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT HĂBUD",560,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:46:46",627,627,0,413,396,0,17,600,187,384,29,6,51,253,37,11,5,2,0,1,1,1,2,6,4,2,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT NEDELEA, COMUNA ARICEȘTII RAHTIVANI, NR. 491",300,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:35:47",1131,1131,0,693,682,0,11,1200,507,654,39,8,93,343,50,42,19,19,11,0,6,5,2,25,9,17,5
31,PRAHOVA,"SCOALA GIMNAZIALA SAT OSTROVU",293,ALUNIŞ,131988,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:22:35",755,755,0,526,498,0,28,800,274,498,28,8,81,236,89,30,4,7,5,3,4,5,1,11,5,7,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT POIENARII APOSTOLI, COMUNA GORGOTA",434,GORGOTA,133508,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:30",1071,1071,0,549,540,0,9,1200,651,500,49,3,59,313,22,35,12,8,5,5,2,2,0,16,4,10,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT SOTRILE, NR 364",567,ŞOTRILE,135547,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:05:02",768,768,0,532,500,0,32,800,268,499,33,2,67,350,8,27,4,0,4,18,3,2,0,4,5,4,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT STOENEȘTI NR. 14",301,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:30:50",1148,1148,0,799,673,0,126,1300,501,754,45,8,149,440,30,48,14,9,9,6,3,2,2,11,7,12,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT TĂRICENI",561,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:17",833,833,0,477,467,0,10,900,423,455,22,4,48,235,76,28,16,9,1,3,1,3,5,14,1,7,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT TĂRICENI",562,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:18:20",664,664,0,398,391,0,7,700,302,370,28,4,60,201,53,14,9,3,3,0,3,5,1,5,2,3,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SCHIULEȘTI",459,IZVOARELE,133795,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:42",936,936,0,448,435,0,13,1000,552,429,19,2,92,257,15,22,11,4,3,3,2,2,0,10,2,3,1
31,PRAHOVA,"SCOALA GIMNAZIALA SCORTENI",549,SCORŢENI,135164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:54:03",1144,1144,0,705,681,0,24,1300,595,667,38,4,124,360,29,29,12,5,7,15,4,36,4,14,3,19,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SERGENT EROU GRIGORE IOAN DUMBRĂVEȘTI",404,DUMBRĂVEŞTI,131461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:23",1126,1126,0,759,749,0,10,1220,461,721,38,8,96,445,26,48,20,11,8,4,4,8,3,21,3,14,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTA MARIA ”MIZIL",243,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:43:07",946,946,0,372,361,0,11,1000,628,356,16,16,83,146,18,30,10,7,3,4,3,6,1,14,7,6,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTA MARIA ”MIZIL",244,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:03:47",1042,1042,0,491,484,0,7,1100,609,465,26,11,83,202,45,37,18,14,6,1,2,6,1,13,9,15,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTUL NICOLAE ”MIZIL",236,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:30",1238,1238,0,530,520,0,10,1400,870,489,41,10,105,235,25,39,8,14,5,2,5,9,4,13,6,7,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",26,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:28:23",1343,1343,0,628,603,0,25,1500,872,606,22,5,78,164,126,24,35,20,8,4,4,13,5,29,7,75,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",28,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:46:35",1197,1197,0,537,520,0,17,1300,763,514,23,0,92,135,105,19,18,21,7,2,5,8,2,22,8,60,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",29,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:33:59",1209,1209,0,553,538,0,15,1300,747,532,14,4,76,144,85,25,25,22,5,10,8,11,3,29,20,57,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",27,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:19",1256,1256,0,573,555,0,18,1400,827,538,35,2,83,148,121,23,25,25,5,1,2,10,5,23,5,54,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SFINȚII ÎMPĂRAȚI BALTA DOAMNEI",308,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:26:06",1157,1157,0,792,770,0,22,1300,508,740,52,11,102,387,36,45,17,10,17,8,8,60,2,17,7,11,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",370,CERAŞU,132574,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:52:17",890,890,0,632,612,0,20,1000,368,560,72,4,60,416,17,12,12,4,3,4,0,7,1,11,1,5,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",369,CERAŞU,132574,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:04:47",748,748,0,554,546,0,8,800,246,513,41,3,49,382,15,17,4,5,1,0,0,13,1,11,2,9,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",59,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:48:03",777,777,0,287,276,0,11,900,613,266,21,3,57,90,23,20,6,14,8,1,5,2,2,10,5,13,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",58,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:27:19",1117,1117,0,430,422,0,8,1200,770,398,32,9,72,126,35,58,13,7,6,5,4,8,7,14,8,17,9
31,PRAHOVA,"SCOALA GIMNAZIALA ”SPIREA SORESCU”ZAMFIRA",466,LIPĂNEŞTI,133964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:44:54",938,938,0,552,532,0,20,1000,448,516,36,5,122,240,22,47,12,9,2,7,1,4,0,22,5,16,2
31,PRAHOVA,"SCOALA GIMNAZIALA STEFESTI",572,ŞTEFEŞTI,135618,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:28:21",1239,1239,0,735,703,0,32,1300,565,690,45,11,181,334,40,23,23,14,4,6,4,15,1,17,3,9,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ STREJNICU",579,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:43:10",1853,1853,0,992,976,0,16,2000,1008,954,38,17,166,389,136,64,31,30,2,7,6,11,12,26,12,35,10
31,PRAHOVA,"SCOALA GIMNAZIALA TALEA",574,TALEA,135654,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:02",822,822,0,641,617,0,24,900,259,612,29,5,80,422,15,27,7,10,7,5,0,2,3,8,9,10,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",322,BĂRCĂNEŞTI,130552,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:36:11",1275,1275,0,698,680,0,18,1400,702,661,37,9,95,329,70,29,24,21,9,5,1,3,3,25,4,28,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",321,BĂRCĂNEŞTI,130552,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:00:19",1181,1181,0,570,559,0,11,1300,730,541,29,5,81,261,43,31,28,15,6,4,6,13,4,10,4,27,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TIRGŞORU VECHI",582,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:41:35",1083,1082,1,593,578,0,15,1206,613,545,48,5,65,146,200,28,14,9,1,10,6,12,4,16,10,18,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",94,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:37:19",838,838,0,352,341,0,11,900,548,334,18,3,70,87,42,29,11,14,9,3,2,4,8,14,14,21,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",95,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:48",1221,1221,0,478,468,0,10,1300,822,462,16,7,75,136,60,30,20,25,15,3,2,5,3,29,5,34,13
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",93,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:20",1063,1063,0,390,381,0,9,1200,810,377,13,5,55,126,54,27,18,15,9,0,4,13,4,17,5,20,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",455,IZVOARELE,133795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:04:08",904,904,0,534,534,0,0,1000,466,502,32,5,84,327,11,23,2,5,4,3,5,5,1,10,4,12,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",454,IZVOARELE,133795,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:52:38",999,999,0,615,584,0,31,1100,514,556,30,5,82,296,38,37,28,18,4,0,2,13,3,9,5,13,3
31,PRAHOVA,"ȘCOALĂ GIMNAZIALĂ VADU SĂPAT, COMUNA VADU SĂPAT, SAT VADU SĂPAT",598,"VADU SĂPAT",136269,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:32:28",1324,1324,0,959,897,0,62,1400,441,888,71,11,69,553,77,45,21,13,21,8,2,7,4,25,20,9,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ VALEA BORULUI",371,CERAŞU,132574,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:01:00",663,663,0,485,452,0,33,700,215,456,29,2,52,326,10,22,4,3,1,1,1,12,1,10,3,6,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VĂRBILĂU",617,VĂRBILĂU,136134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:25:34",1095,1095,0,646,621,0,25,1200,554,601,45,7,121,283,75,34,13,5,11,5,0,8,6,17,2,9,5
31,PRAHOVA,"ȘCOALA GIMNAZIALӐ OLARI, SAT OLARI",488,OLARI,136250,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:51:39",551,551,0,316,306,0,10,600,284,287,29,2,19,224,3,24,5,3,0,0,0,1,0,3,1,2,0
31,PRAHOVA,"SCOALA GIMNAZILA BUDA",535,RÂFOV,135020,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:06:20",811,811,0,578,562,0,16,900,322,553,25,4,158,304,12,23,10,9,6,1,1,5,1,10,5,3,1
31,PRAHOVA,"SCOALA GROSANI",266,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:06",1313,1313,0,789,750,0,39,1400,611,740,49,9,155,373,81,39,15,5,11,1,1,6,4,20,3,14,3
31,PRAHOVA,"ŞCOALA MICĂ MĂNECIU",478,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:52:49",1228,1228,0,696,676,0,20,1400,704,663,33,2,79,406,22,26,18,7,6,3,5,48,1,25,4,8,3
31,PRAHOVA,"ŞCOALA MOCEŞTI",451,IORDĂCHEANU,133722,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:11:57",987,987,0,639,611,0,28,1100,461,595,44,4,87,401,10,40,4,3,4,7,0,3,0,19,2,6,5
31,PRAHOVA,"ŞCOALA NR. 19",66,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:26:59",1307,1307,0,637,625,0,12,1500,863,530,107,17,95,244,19,38,13,5,6,20,3,6,6,7,31,18,2
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI",191,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:17:11",1360,1360,0,668,657,0,11,1500,832,625,43,7,113,279,35,56,21,16,5,10,5,37,3,17,7,12,2
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI SALA NR. 2",192,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:36:25",1536,1536,0,849,839,0,10,1700,851,797,52,8,138,339,57,70,24,27,8,5,3,44,5,32,5,22,10
31,PRAHOVA,"ŞCOALA PODENII VECHI",311,BĂLŢEŞTI,132271,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:55:25",1382,1382,0,988,955,0,33,1500,512,934,54,9,132,611,29,63,14,11,5,2,3,9,0,13,5,26,2
31,PRAHOVA,"SCOALA POIENARII RALI",515,"POIENARII BURCHII",134559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:56:40",757,757,0,534,486,0,48,800,266,500,34,3,82,300,48,19,11,9,2,1,1,3,2,10,0,9,0
31,PRAHOVA,"ŞCOALA PRIMARĂ CHEIA, NR.1",477,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:33",316,316,0,189,136,0,53,400,211,177,12,0,48,73,19,3,5,9,0,0,1,6,0,3,1,6,3
31,PRAHOVA,"SCOALA PRIMARA COCORASTII GRIND",380,"COCORĂŞTII COLŢ",136241,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:52:47",961,961,0,566,556,0,10,1100,534,525,41,20,80,273,26,61,6,9,7,9,3,4,0,5,8,9,5
31,PRAHOVA,"ȘCOALA PRIMARĂ COȚOFENEȘTI",618,VĂRBILĂU,136134,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:25:12",694,694,0,434,418,0,16,800,366,417,17,8,68,226,35,25,17,1,3,3,0,8,1,10,3,8,1
31,PRAHOVA,"SCOALA PRIMARA CUIB",438,GORNET,133562,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:37:23",236,236,0,131,131,0,0,300,169,118,13,2,11,82,5,7,2,3,0,0,0,2,0,1,0,3,0
31,PRAHOVA,"ȘCOALA PRIMARĂ DIN BÎRA",309,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:44:02",707,707,0,367,352,0,15,800,433,326,41,3,43,176,23,20,6,5,4,9,5,15,2,5,5,4,1
31,PRAHOVA,"SCOALA PRIMARA FAGETU",447,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:45:46",934,934,0,609,593,0,16,1000,391,552,57,7,74,347,13,24,15,6,13,7,3,6,2,16,5,10,4
31,PRAHOVA,"SCOALA PRIMARA GHIOȘEȘTI",229,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:44",1071,1071,0,618,608,0,10,1200,582,595,23,6,99,385,8,19,17,6,1,12,1,4,4,18,3,9,3
31,PRAHOVA,"SCOALA PRIMARA GOGA",536,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:34:51",403,402,1,262,243,0,19,500,257,237,6,2,51,131,19,16,3,3,0,0,0,7,0,1,0,2,2
31,PRAHOVA,"ŞCOALA PRIMARĂ INDEPENDENŢA, NUMĂRUL 23",430,GHERGHIŢA,133429,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:51:01",178,178,0,126,112,0,14,200,74,120,6,0,15,88,2,5,5,1,0,0,1,1,0,2,0,0,0
31,PRAHOVA,"ȘCOALA PRIMARĂ ” LEONIDA SECRETEANU”",396,DRĂGĂNEŞTI,133018,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:03:37",651,651,0,383,367,0,16,700,317,358,25,5,45,218,41,16,3,6,1,4,1,11,1,3,0,3,0
31,PRAHOVA,"ȘCOALA PRIMARĂ LIVADEA",619,VĂRBILĂU,136134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:32",835,835,0,518,499,0,19,900,382,495,23,5,65,236,75,36,10,2,8,2,2,5,1,20,14,10,4
31,PRAHOVA,"ȘCOALA PRIMARĂ LUNCA PRAHOVEI, SAT LUNCA PRAHOVEI, NR.39",475,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:04:42",903,903,0,522,512,0,10,999,477,467,55,10,56,283,12,24,2,7,0,11,2,43,1,2,3,9,2
31,PRAHOVA,"ȘCOALA PRIMARĂ MĂGURENI, CORP B, SAT MĂGURENI, NR.201",471,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:44",1364,1364,0,823,806,0,17,1500,677,788,35,8,102,441,27,38,23,22,6,5,4,67,2,20,5,16,2
31,PRAHOVA,"SCOALA PRIMARA MALAIESTI",537,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:11",642,642,0,416,396,0,20,664,248,405,11,5,47,260,20,35,3,5,1,4,2,10,1,5,2,4,1
31,PRAHOVA,"ŞCOALA PRIMARĂ MALU-VÎNĂT",458,IZVOARELE,133795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:02",677,677,0,330,321,0,9,800,470,301,29,3,52,167,13,17,8,4,1,1,1,4,4,11,2,12,1
31,PRAHOVA,"ȘCOALA PRIMARĂ MERI",400,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:13:52",829,829,0,489,477,0,12,900,411,459,30,3,36,323,29,30,6,8,3,1,2,5,0,6,2,5,0
31,PRAHOVA,"SCOALA PRIMARA MIROSLAVESTI",528,"PUCHENII MARI",134942,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:01:24",1414,1414,0,807,778,0,29,1600,793,754,53,5,105,323,70,68,14,27,16,25,13,2,13,20,19,29,5
31,PRAHOVA,"SCOALA PRIMARA MOARA DOMNEASCA",538,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:47:51",795,795,0,540,525,0,15,900,383,486,31,3,85,318,12,23,13,7,2,4,1,7,1,4,1,3,2
31,PRAHOVA,"ŞCOALA PRIMARĂ NR. 22 (FOSTA ŞCOALĂ GIMNAZIALĂ ”MITICĂ APOSTOL”)",156,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:51:44",1425,1424,1,509,497,1,11,1600,1091,480,29,6,104,122,59,45,17,18,6,2,6,12,7,30,5,35,6
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.2 (VALEA GARDULUI)",284,"ORAŞ VĂLENII DE MUNTE",131817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:18:41",830,830,0,547,537,0,10,900,353,520,27,10,88,298,18,33,10,10,6,2,3,6,4,7,10,8,7
31,PRAHOVA,"ȘCOALA PRIMARĂ NR.4 (MIULEȘTI)",283,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:33",1240,1240,0,658,636,0,22,1322,664,618,40,11,138,252,70,32,22,12,5,3,5,20,4,22,7,8,7
31,PRAHOVA,"SCOALA PRIMARA NUCET",439,GORNET,133562,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:46:49",131,131,0,75,66,0,9,179,104,69,6,0,10,52,1,1,2,0,0,0,1,1,0,0,1,0,0
31,PRAHOVA,"SCOALA PRIMARA PALANCA",539,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:11:24",846,846,0,542,528,0,14,900,358,501,41,4,92,311,13,32,8,4,4,2,5,8,1,6,2,7,2
31,PRAHOVA,"ȘCOALA PRIMARĂ POIANA VĂRBILĂU",620,VĂRBILĂU,136134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:17:59",1047,1047,0,545,540,0,5,1100,555,496,48,10,104,224,62,37,4,10,5,3,5,4,5,6,6,9,2
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT BRĂTEŞTI",559,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:51:23",354,354,0,235,229,0,6,400,165,221,14,0,30,156,4,5,3,1,0,0,0,1,3,4,3,10,1
31,PRAHOVA,"ȘCOALA PRIMARĂ SAT CRIVINA, COMUNA GORGOTA",433,GORGOTA,133508,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:53:30",723,723,0,404,391,0,13,800,396,381,23,9,34,234,23,19,7,4,3,5,3,7,0,22,1,8,2
31,PRAHOVA,"ȘCOALA PRIMARĂ, SAT DRĂGĂNEASA, COMUNA PROVIȚA DE JOS",524,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:11",881,881,0,566,535,0,31,1010,444,524,42,5,81,348,16,29,6,5,4,9,0,9,0,3,4,4,1
31,PRAHOVA,"SCOALA PRIMARA SAT MELICEŞTI",591,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:08:01",356,356,0,215,209,0,6,400,185,210,5,3,23,79,70,9,2,4,0,4,1,2,1,5,3,2,2
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PISCULEŞTI, LOCALITATEA PISCULEŞTI",593,TINOSU,135850,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:37:51",478,478,0,220,214,0,6,460,240,196,24,2,35,104,21,15,2,1,1,1,1,1,3,6,3,0,0
