precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG,",365,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:57:43",895,895,0,455,444,0,11,984,530,437,17,0,0,0,0,15,0,363,2,0,2,0,0,40,1,2,12
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 NUCET",189,"ORAŞ NUCET",26920,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:38",1231,1231,0,978,829,0,149,1392,414,950,28,1,1,22,2,165,1,14,14,2,18,4,13,637,10,9,37
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 1 OLCEA",462,OLCEA,30229,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:38:58",473,473,0,293,278,0,15,515,222,272,21,1,0,1,3,54,0,2,1,0,11,18,1,164,9,1,6
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 PIETROASA",480,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:32:11",639,639,0,557,515,0,42,703,146,528,29,0,2,6,4,143,1,15,13,1,10,12,6,285,9,8,13
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 POMEZEU",491,POMEZEU,30470,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:05",94,94,0,76,66,0,10,102,26,76,0,0,0,0,1,13,0,1,1,1,1,0,0,52,1,4,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 ROȘIA - CORP B",524,ROŞIA,30844,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:04:30",489,489,0,386,374,0,12,533,147,367,19,0,0,0,2,46,1,1,3,2,5,1,5,270,6,4,21
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 SĂLIȘTE DE VAȘCĂU",351,"CRIŞTIORU DE JOS",28889,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:49:59",312,312,0,271,238,0,33,334,63,256,15,0,0,3,1,48,0,1,3,0,7,1,1,177,1,1,12
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",565,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:35",1329,1329,0,716,700,0,16,1439,723,701,15,6,3,48,2,88,3,39,20,1,53,4,31,330,47,6,20
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",566,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:43",1118,1118,0,541,525,0,16,1209,668,527,14,1,2,17,3,81,2,31,16,0,37,2,17,269,21,1,27
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",564,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:49",1333,1333,0,724,712,0,12,1455,731,708,16,1,4,38,5,142,3,10,21,4,49,1,23,359,24,3,21
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",563,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:58",1348,1348,0,750,730,0,20,1456,706,732,18,2,5,41,10,100,3,36,21,3,69,6,34,359,23,2,18
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR.1 SÂNTANDREI",567,SÂNTANDREI,26653,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:19:21",1617,1617,0,904,888,0,16,1746,842,876,28,4,8,38,2,149,5,15,22,4,56,5,33,475,28,6,26
5,BIHOR,"SCOALA GIMNAZIALA NR.1 SPINUS",575,SPINUŞ,31208,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:57:49",295,295,0,249,181,0,68,318,71,241,6,0,1,2,0,21,0,2,2,1,10,3,3,180,0,0,16
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 VIIȘOARA",658,VIIŞOARA,32045,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:45",885,885,0,657,625,0,32,972,315,638,19,0,0,1,1,14,1,536,1,0,0,0,0,74,0,2,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 2",516,REMETEA,30719,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:17:11",935,935,0,733,723,0,10,975,242,707,26,0,1,5,1,86,0,3,9,0,7,0,5,542,4,6,38
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 2",619,TĂUTEU,31654,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:09",1212,1212,0,582,563,0,19,1330,748,554,27,1,4,1,1,199,1,138,1,1,6,0,3,160,6,4,28
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",657,VÂRCIOROG,32090,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:06",428,428,0,316,281,0,35,461,145,295,21,0,0,1,1,33,1,2,1,1,4,0,0,227,0,1,23
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",360,DERNA,29038,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:42:38",406,406,0,257,245,0,12,438,181,245,12,0,1,1,1,43,0,8,2,0,3,10,0,164,4,0,8
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.2",343,COPĂCEL,28816,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:52:59",250,250,0,194,161,0,33,268,74,171,23,1,1,1,1,29,1,0,3,0,1,3,0,124,2,1,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ, NR. 2",317,CEICA,28335,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:30:48",441,441,0,283,257,0,26,478,195,256,27,1,1,2,2,31,1,0,3,0,6,2,1,179,6,4,17
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 2 CĂLACEA",463,OLCEA,30229,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:39:16",965,965,0,589,584,0,5,1054,465,556,33,0,1,4,2,201,0,9,2,0,6,8,4,302,6,2,9
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.3",245,BATĂR,27383,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:04",745,745,0,488,445,0,43,809,321,473,15,0,4,2,11,84,0,3,4,1,8,1,1,327,6,2,19
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.3",293,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:03:31",238,238,0,200,196,0,4,258,58,197,3,0,0,1,0,30,5,2,0,0,9,1,5,137,2,5,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 4 ARPĂȘEL",243,BATĂR,27383,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:21:47",730,730,0,318,306,0,12,798,480,300,18,0,1,0,3,26,0,205,0,2,2,1,2,48,2,0,8
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.4 CIUTELEC",621,TĂUTEU,31654,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:19:46",528,528,0,308,295,0,13,574,266,290,18,1,4,1,2,55,1,19,1,2,1,0,2,174,6,3,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",89,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:11:35",841,841,0,376,361,0,15,922,546,372,4,3,2,11,1,63,4,49,6,1,23,1,19,158,13,0,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",87,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:00:39",1269,1269,0,533,515,0,18,1392,863,524,5,3,5,19,3,75,1,80,11,2,34,2,15,237,15,3,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OCTAVIAN GOGA”",88,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:06:28",1029,1029,0,471,448,0,23,1131,660,455,16,2,2,19,4,62,2,74,8,1,37,2,13,210,10,0,9
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”OLTEA DOAMNA” (FOSTA GRĂDINIȚĂ CU PROGRAM NORMAL NR.16)",117,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 15:47:14",2037,2037,0,942,905,0,37,2287,1345,928,14,4,2,58,4,123,3,215,18,2,70,5,49,322,23,0,30
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",419,INEU,29724,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:16",877,877,0,551,533,0,18,968,412,528,21,0,1,10,4,55,2,122,14,1,9,2,8,267,8,2,23
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”PUIU SEVER”",420,INEU,29724,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:59",1267,1267,0,653,649,0,4,1393,740,520,133,2,1,3,1,90,3,4,1,1,5,1,0,385,3,1,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”SZACSVAY IMRE”",122,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:28",1252,1252,0,568,542,0,26,1528,960,554,14,4,5,46,4,51,1,140,10,3,52,3,25,186,9,1,14
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",538,SĂLARD,31011,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:04",1334,1334,0,781,734,0,47,1461,680,737,44,0,3,3,2,58,0,541,6,0,15,2,3,75,5,3,21
5,BIHOR,"ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",537,SĂLARD,31011,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:43",1198,1198,0,592,574,0,18,1314,722,570,22,2,6,1,4,101,3,282,3,3,8,7,3,114,5,5,23
5,BIHOR,"ŞCOALA GIMNAZIALĂ ȚIGĂNEȘTII DE CRIȘ",273,BRUSTURI,27757,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:59:51",249,249,0,184,152,0,32,270,86,176,8,0,1,1,1,20,0,5,2,1,8,43,2,81,1,1,9
5,BIHOR,"ȘCOALA GIMNAZIALĂ TOBOLIU",637,TOBOLIU,32201,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:53",758,758,0,615,598,0,17,827,212,576,39,2,5,11,8,79,0,5,4,0,3,3,2,388,19,9,38
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",210,"ORAŞ VALEA LUI MIHAI",32027,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:54:00",1283,1283,0,619,608,0,11,1404,785,600,19,1,0,4,1,30,0,398,1,0,6,1,5,136,3,3,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",206,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:35:34",1230,1230,0,660,640,0,20,1349,689,629,31,1,0,3,1,18,0,489,1,0,1,0,3,106,2,1,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",207,"ORAŞ VALEA LUI MIHAI",32027,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:54",1397,1397,0,713,672,0,41,1526,813,677,36,3,0,3,1,13,0,511,2,1,3,3,4,116,7,4,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",209,"ORAŞ VALEA LUI MIHAI",32027,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 13:46:35",1208,1208,0,666,647,0,19,1325,634,618,48,0,1,1,5,11,1,460,3,2,1,0,1,124,2,0,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",208,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:44",1348,1348,0,606,593,0,13,1475,869,564,42,0,0,3,2,15,0,394,2,1,3,2,4,132,5,0,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ZELK ZOLTÁN” GRĂDINIŢA CU PROGRAM NORMAL NR.1",211,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:18:18",1180,1180,0,610,596,0,14,1293,683,593,17,0,0,6,2,12,0,424,2,0,5,0,0,134,3,0,5
5,BIHOR,"ȘCOALA I-IV BUDUREASA",275,BUDUREASA,27846,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:04",462,462,0,401,395,0,6,507,106,303,98,1,1,2,0,75,0,1,0,0,4,0,1,212,2,0,4
5,BIHOR,"ȘCOALA INCEȘTI",321,CEICA,28335,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:12:12",301,301,0,243,209,0,34,327,84,227,16,0,2,3,0,94,0,0,2,0,2,10,0,108,2,0,4
5,BIHOR,"SCOALA MAGHIARA GRADINARI",379,DRĂGĂNEŞTI,29243,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:00:19",379,379,0,273,264,0,9,410,151,244,15,0,0,1,0,30,0,113,1,1,7,1,2,73,7,2,6
5,BIHOR,"ȘCOALA NOUĂ TĂMAȘDA",236,"AVRAM IANCU",27285,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:55",939,939,0,657,645,0,12,1027,370,573,84,0,2,3,1,57,0,36,1,0,3,3,1,443,3,2,18
5,BIHOR,"ŞCOALA ORVIŞELE",270,BRUSTURI,27757,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:07:11",256,256,0,201,183,0,18,276,75,187,11,0,0,1,0,35,1,1,0,0,6,49,0,89,0,0,5
5,BIHOR,"ȘCOALA POCLUȘA DE BARCĂU",332,CHIŞLAZ,28530,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:00:17",318,318,0,200,182,0,18,339,139,194,6,1,2,0,0,15,1,89,2,2,0,0,0,73,0,1,8
5,BIHOR,"SCOALA PRIMARA",622,TĂUTEU,31654,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:38:03",211,211,0,128,118,0,10,228,100,122,6,0,0,2,2,26,0,37,0,0,3,0,2,38,7,2,3
5,BIHOR,"ŞCOALA PRIMARĂ",556,SÂNMARTIN,26582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:26:22",1679,1679,0,1249,1179,0,70,1817,422,1159,0,0,3,24,1,243,0,17,27,1,45,3,75,679,4,0,37
5,BIHOR,"ŞCOALA PRIMARĂ",232,AUŞEU,27212,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:03:04",808,808,0,488,473,0,15,888,400,457,31,0,2,5,1,98,1,1,2,2,9,4,5,274,16,6,31
5,BIHOR,"ȘCOALĂ PRIMARĂ",222,ABRAM,27070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:57",98,98,0,74,65,0,9,108,34,73,1,0,2,4,0,4,0,1,0,0,1,0,1,59,0,0,1
5,BIHOR,"SCOALA PRIMARA BELEJENI",378,DRĂGĂNEŞTI,29243,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:23:00",245,245,0,183,180,0,3,263,80,178,5,0,0,0,1,19,0,2,3,0,18,2,2,118,6,0,7
5,BIHOR,"ȘCOALA PRIMARĂ CU NR,1",590,ŞIMIAN,31333,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:51:48",753,753,0,404,375,0,29,822,418,372,32,0,1,1,1,6,0,320,1,0,0,2,1,33,2,1,3
5,BIHOR,"ŞCOALA PRIMARĂ FÎNAŢE",308,CÂMPANI,28709,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:54:47",478,478,0,457,408,0,49,520,63,442,15,0,1,8,1,85,1,3,3,0,14,1,5,292,6,4,18
5,BIHOR,"ȘCOALA PRIMARĂ HIDIȘELU DE JOS",402,"HIDIŞELU DE SUS",29519,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:48:22",539,539,0,458,400,0,58,580,122,449,7,1,0,5,1,66,0,5,17,0,16,0,14,286,8,1,29
5,BIHOR,"ŞCOALA PRIMARĂ HÎRSEŞTI",309,CÂMPANI,28709,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:53:29",259,259,0,227,209,0,18,276,49,220,7,0,2,1,6,18,0,0,1,0,9,1,2,172,3,1,4
5,BIHOR,"SCOALA PRIMARA I-IV",631,TINCA,31789,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:52:06",1302,1302,0,834,723,0,111,1428,594,792,42,0,2,8,2,149,4,78,6,0,0,0,12,474,14,4,39
5,BIHOR,"SCOALA PRIMARA LIVADA",380,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:36",111,111,0,93,87,0,6,117,24,90,3,0,0,0,0,24,0,1,2,0,1,1,0,52,5,0,4
5,BIHOR,"ŞCOALA PRIMARĂ NR.1",647,"UILEACU DE BEIUŞ",31921,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:23:51",607,607,0,556,521,0,35,663,107,506,50,3,2,1,3,100,0,3,3,0,5,2,2,354,3,4,21
5,BIHOR,"ŞCOALA PRIMARĂ NR.1",530,ROŞIORI,32187,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:22:29",373,373,0,264,243,0,21,406,142,224,40,1,0,0,0,1,0,202,0,0,2,0,1,13,1,0,3
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",346,COPĂCEL,28816,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:03:53",408,408,0,302,255,0,47,443,141,283,19,1,1,1,4,34,0,2,0,1,4,22,4,192,4,3,10
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",458,NOJORID,30149,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:40",763,763,0,389,369,0,20,832,443,373,16,0,1,8,0,102,1,14,4,1,28,17,6,159,8,3,21
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",361,DERNA,29038,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:24:19",383,383,0,248,230,0,18,411,163,238,10,1,1,2,0,27,0,3,3,0,4,2,3,178,4,0,10
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",539,SĂLARD,31011,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:14",622,622,0,417,409,0,8,680,263,393,24,0,0,0,0,7,0,350,0,2,1,3,1,23,3,1,2
5,BIHOR,"ȘCOALĂ PRIMARĂ NR. 1",223,ABRAM,27070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:37",386,386,0,261,236,0,25,420,159,253,8,1,1,0,1,62,1,3,2,0,4,0,4,146,5,2,21
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 ALMAȘU MIC",239,BALC,27329,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:09:55",285,285,0,203,194,0,9,318,115,190,13,0,1,1,1,27,1,2,2,0,5,0,6,132,0,0,12
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 ALPAREA",468,OŞORHEI,30274,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:00:50",978,978,0,697,653,0,44,1061,364,669,28,3,3,11,2,130,1,6,19,3,14,4,6,429,17,4,17
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 GURANI",484,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:29:22",460,460,0,363,336,0,27,401,38,342,21,0,1,2,3,65,0,9,14,0,11,8,3,202,2,4,18
5,BIHOR,"ŞCOALA PRIMARĂ NR. 1 HODIŞEL",464,OLCEA,30229,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:09:09",230,230,0,175,169,0,6,246,71,172,3,0,0,0,1,37,0,1,0,0,10,0,0,105,0,4,14
5,BIHOR,"ȘCOALA PRIMARĂ NR. 1 REMEȚI",284,BULZ,27935,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:25:00",637,637,0,477,443,0,34,654,177,462,15,0,2,6,5,101,2,1,5,2,13,0,3,281,6,6,29
5,BIHOR,"SCOALA PRIMARĂ NR.1 SĂLIŞTE",579,SPINUŞ,31208,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:23:06",197,197,0,185,132,0,53,221,36,172,13,0,1,5,2,10,0,14,2,0,1,2,0,130,1,1,3
5,BIHOR,"ŞCOALA PRIMARĂ NR. 2",188,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:35",658,658,0,401,387,0,14,721,320,386,15,0,1,2,1,71,2,3,6,1,15,3,4,251,6,3,17
5,BIHOR,"ȘCOALA PRIMARĂ NR,2",591,ŞIMIAN,31333,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:41:18",304,304,0,143,130,0,13,332,179,133,10,0,1,0,0,17,1,60,1,2,3,0,0,36,2,2,8
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",540,SĂLARD,31011,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:15:38",516,516,0,296,283,0,13,560,264,295,1,0,1,2,0,8,1,257,0,1,2,1,0,18,1,1,2
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",515,REMETEA,30719,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:06",290,290,0,228,221,0,7,313,85,215,13,0,0,1,4,20,0,3,1,3,3,2,0,164,5,0,9
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",186,"ORAŞ ALEŞD",26699,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:05:09",536,536,0,225,210,0,15,585,360,217,8,0,0,6,0,32,0,71,4,0,5,1,1,89,1,1,6
5,BIHOR,"ȘCOALA PRIMARĂ NR.2",362,DERNA,29038,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:06:32",207,207,0,82,68,0,14,224,142,79,3,0,0,5,2,6,0,2,0,0,2,1,0,61,0,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 CÎMPANI",492,POMEZEU,30470,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:35:30",333,333,0,243,233,0,10,358,115,238,5,0,0,4,0,59,0,4,0,0,5,3,5,145,0,2,11
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 COCIUBA MICĂ",482,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:01:45",366,366,0,234,226,0,8,403,169,215,19,1,1,0,0,92,0,5,1,1,6,4,0,95,3,0,6
5,BIHOR,"ȘCOALA PRIMARĂ NR 2 PEŞTERE",230,AŞTILEU,26742,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:11",651,651,0,443,434,0,9,718,275,428,15,1,1,5,0,84,2,6,7,0,5,2,1,281,7,4,22
5,BIHOR,"SCOALA PRIMARA NR. 3",585,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:11:04",349,349,0,253,226,0,27,378,125,202,51,1,1,1,1,29,2,41,4,0,9,0,4,98,4,3,4
5,BIHOR,"ȘCOALĂ PRIMARĂ NR. 3",225,ABRAM,27070,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:22:06",435,435,0,293,243,0,50,475,182,286,7,0,0,0,0,35,1,2,1,0,0,3,1,234,4,1,4
5,BIHOR,"ȘCOALA PRIMARĂ NR.3 MĂGURA",485,PIETROASA,30336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:05:07",228,228,0,189,177,0,12,254,65,184,5,0,0,2,0,37,1,4,2,0,29,2,2,97,1,4,3
5,BIHOR,"SCOALA PRIMARA NR. 4",586,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:43:23",192,192,0,129,120,0,9,212,83,116,13,0,1,1,4,30,0,5,2,2,4,0,1,55,5,2,4
5,BIHOR,"ȘCOALA PRIMARĂ NR.4",345,COPĂCEL,28816,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:35:22",121,121,0,96,68,0,28,134,38,96,0,0,0,0,0,11,0,1,2,0,1,0,0,73,3,0,5
5,BIHOR,"ȘCOALA PRIMARĂ NR.4 GIULEȘTI",483,PIETROASA,30336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:13:26",118,118,0,99,92,0,7,134,35,94,5,0,3,0,1,27,0,3,0,0,1,0,1,54,0,0,4
5,BIHOR,"SCOALA PRIMARA NR. 5",584,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:25",162,162,0,105,95,0,10,173,68,99,6,1,0,0,2,13,0,9,5,0,2,0,0,56,1,3,7
5,BIHOR,"ȘCOALA PRIMARĂ NR.5 MOȚEȘTI",486,PIETROASA,30336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:57:00",69,69,0,62,55,0,7,74,12,61,1,0,0,0,0,18,0,4,0,0,2,1,0,35,1,0,0
5,BIHOR,"ȘCOALA PRIMARĂ SANTĂUL MIC",260,BORŞ,27631,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:23:08",488,488,0,292,269,0,23,532,240,289,3,1,0,3,1,12,1,247,1,0,2,1,0,14,1,3,2
5,BIHOR,"ŞCOALA PRIMARĂ SIGHIŞTEL",310,CÂMPANI,28709,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:16:39",251,251,0,220,195,0,25,272,52,214,6,0,0,2,3,33,1,0,2,0,2,0,0,158,3,0,10
5,BIHOR,"ȘCOALA PRIMARĂ SÎNTELEC",404,"HIDIŞELU DE SUS",29519,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:09:20",320,320,0,255,240,0,15,350,95,227,28,0,1,5,4,21,0,2,0,0,2,2,2,165,3,2,18
5,BIHOR,"SCOALA PRIMARA TALPE",385,DRĂGĂNEŞTI,29243,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:17:57",191,191,0,152,144,0,8,205,53,142,10,0,0,2,0,24,0,1,1,0,14,0,2,93,3,1,1
